text,label
아 진짜 감동감동ㅠ출연배우들의 완벽한연기! 특히 정재 오빠한테 또 반해버렸다 너무 잘생겼다. 마지막 엔딩곡은 스웨이드의 beautiful ones!내가 너무 좋아하는 곡인데 엔딩으로 나와서 깜짝 놀랬다. 내용도 배우도 연기도 어디하나 나무랄 데가 없다,1
정녕 영화와 인생의 로즈버드는 어디에? 오락만 추구하는 영화는 영화가 아니다.,1
난 이런 병맛 같은 영화가 좋다. 매력있는 캐릭터의 집합소이며 어디로 튈 지 모르는 인물들과 스토리에 빠져 들어감. 휘몰아치는 이야기 전개 아니라서 좋고 흔하디 흔한 악역과 갈등 뭐 이런 거 없어서 식상하지 않음. 웃긴데 뭔가 안 웃겨서 좋음,1
"언더그라운드.. 비단 유고만의 이야기일까... 어떻게에선 호불호가 갈릴지 모르겠지만, 어디에 서 있더라도 무엇을 바라봐야 하는지를 정확히 아는 감독인 것 같다. 에밀 쿠스트리차",1
정도전 포스터 어디서 다운로드 받아요 ㅠㅠ,1
별 10점이다. 어디까지나 OST 한정.,1
이영화 어디서 못구하나요??,1
라이오넬은 어디로 갔을까? 그를 찾고 싶다.,1
"이런 배우, 이런 영화를 어디서 또 만날까",1
민족반역자들은 어디에나..,1
지성의 매력과 연기력이 어디까지인지 생각하게 만드는 드라마♥♥♥,1
우리네 삶은 어디에서 와서 어디로 갈까?라는 질문을 스스로에게 던져보게 만들어주는 작지만 소중한 영화! 그냥 현실에서 최선을 다하면 그게 바로 행복일듯!,1
너무 오래되서 기억이 안난다. 최민식이 어디서 나온지..,1
정말 재밌다!!!! 코미디영화에 이보다 더 좋은 말이 어디있을까,1
"16년동안 사랑했던 사람이 한 순간에 없어지고, 그가 태워졌는지 묻혀졌는지 그가 묻혀있다면 그곳은 어디인지 그와 함께했던 추억이 가득한 강아지들도 없이 그렇게 남겨진다면 당신은 어떤 느낌일까.",1
정말 가슴따뜻해지는 감동... 저 진짜 이거 어디서 수소문해서 소장하고 있습니다.,1
어디서 볼수 있나요,1
두 배우가 하나가 된 듯한 스토리진행과 연기.분명 어디선가는 저런 사랑이 꼭 있을 것만 같았던 영화마지막 삽입곡 '남쪽으로간다'가 매우 어울렸던... 하지만 마지막까지도 뭔가를 생각하게 하는 영화.,1
유치원 다닐때 봤어도 재밌었다.. 어디 다시볼때 없나? 어릴 떄 박중훈 참 좋아했는데...,1
"""로망은 어디에!!"" 각색되긴했지만... 재미있었음!! 책도 꼭 보시길 추천합니다~!!",1
"우리나라 공포영화의 전설이라 할만하다. 국수장면, 목이 돌아가는 장면, 할머니에 귀신이 빙의된 장면은 극악의 공포를 선사한다. 오늘날 CG에 좀 더 세련된 구상을 엮으면 세계 어디에 내놓아도 OOO 않을 것..",1
와 어디서 본 포스터다 했더니 키보드워리어들깔때 그 짤이네 ㅋㅋㅋㅋ,1
이동욱같은남자 어디 없나요 ㅋㅋ,1
"감동적이고 매우 잘 만든 영화, 그리고 배우들의 연기가 돋보이지만, 어디선가 본 듯한 장면이다..",1
개인적인생각으로 최근 흥행해서봤던 영화들중 몇개만빼고는 비슷한장르에 비슷한스토리에 어디서본듯한 느낌이 많이들었다 하지만 이영화는 노래 영상 스토리 전개 결말 엔딩후 먹먹해지는 느낌 어느것하나 빼놓을게없다 이 영화는 감독에게도배우에게도 잊지못할최고작일듯,1
어디서 저런 주연 두 명을 구해왔는가? 일본영화가 부활했다!,1
"영화를 보다보면 자연스레 외계생명체가 어디서왔으며 누구일까.. 에 촛점이 맞춰지는게 아닌 앞으로 사람들이 어떻게 변할까? 에 촛점이 맞춰진다. 즉, 이 영화는 감상 포인트가 다르다. sf가 아니라 심리 스릴러가 맞다.",1
아니이거 넷상에서못봄?어디서볼수잇는겨..,1
다시 보고파 어디서 구할수 없을까요..?? 내 기억속에 오래오래 간직된 보물상자예요,1
첫사랑이란 대체 남자의인생에 어디까지 쫓아다니는걸까... 결국 주인공은 첫사랑을 포기해야만했다이런 심란함과 감동을동시에주다니 경이롭다,1
어디까지고 닿을 수 있는 끈. 슬프다.,1
왜 7점대??? 지금봐도 잼있는데...이만한 스릴러가 어디있다구... 주제가도 좋고 말이고~,1
희망을 짓밟는 사람들은 어디에나 있네요. 슬프면서도 다시 한번 소망하는...,1
영화속의 영화는 영화속의 현실이되고 그 현실이 영화로 만들어 졌다면 우리가 보는 영화는 어디에서부터 어디까지일까요? 현재속에 숨어있는 과거들 과거속에 숨어있었던 현재들 수많은 장치들을 찾아보는 것도 이 영화가 가지고 있는 즐거움 아닐까요? 좋았습니다.,1
DVD로 구매하신분들 어디서 구매하셨어요? 보고싶어 찾아봐도 없어서 여쭤봅니다.,1
"아 이 영화 다시 보고 싶다..어디서 보나,,,",1
넘 재밌었음ㅋㅋ엔딩 땜 헷갈리지만 환상의 그대가 어디있소? 서로 노력하며 사는거,1
매염방 누님은 어디에 나오나요?? 찾아봐도 안보이던데...,1
어디서 볼수있는곳 없을까..참 추억의 영화,1
보고싶은데 대체 어디가서 봐야되나요ㅡ ㅡ 우리동네는 죄다 안하던데,1
옛날에 봣던거라 기억도 안나고 잇엇는데 수련회가서 보여줫는데 어디서 본내용이어서 물어보고 찾아봣는데 봐던거네 새롭다,1
"흑연비수, 합기도 어디서 볼수 있나요? 갈켜주세요.",1
ㅉㅉ 1점준것들 니들이 영화 만들어 봐라 어디서 개멋 만들어서 ㅉㅉ 개인적으로 언더월드 시리즈중에 제일 재미 있구만,1
이 드라마 어디서 볼 수 있나요?! 어디서 보는지 아시는분 제제발 알려주세요ㅠ,1
이런멋진신인을어디서!!^^ 시나리오가좀아쉬웠지만감동적임,1
세계 어디서나 정치 경제 문화 사회 전반에 걸쳐 변화가 절실한 상황이지만 변화를 가져올 방법이 없다는게 함정인 것 같다...,1
이 영화는 영화관이 아니라 비오는 날 늦은 오후 '집'에서 알리오 올리오 먹으면서 포도주 아닌 커피 홀짝이며 '혼자' 봐야하는 영화다. 그럼 알 수 있다. 사람이 1.5시간 만에 어디까지 우울해질 수 있는지.,1
"우리나라 엘리트스포츠의 현실을 잘 반영한, 좋은다큐네요 프로에가지못하는 야구선수들은 어디로가야되나 저변확대가 필요합니다",1
이것 만큼은 어디 내놔도 부끄럽지 않을 명작이다 어렸을 때 봣었는데 내용 전부 기억난다,1
마지막 시간을 두고 우린 어디로 무엇을 해야할까? 그저 하고 싶은대로 가고싶은대로 바람에 몸을 맡기며 자유롭게 천국에 문앞으로 갈 준비만 하면 된다....근데 이 영화가15세..관람인..많진않지만 야한..콜록콜럭..역시 명작이야!!,1
정말 소장하고 싶으나..... 어디 영화 파일 구할데 없을까요??,1
보고픈데.... 어디서 찾을 수 있나?ㅠㅠ,1
영화 좋네... 캐스팅도 좋고... 스릴러물과는 또다른 위태로움과 긴장감이 느껴졌다. 어디로 튈지 모르지만 기어이 안정적인 궤적을 그려내는 셔틀콕이라는 제목도 좋고...,1
이런거 어디 더 없나..,1
어디서 많이 듣던 목소리였는데 아만다였어!!,1
아니 이렇게 잼있는 드라마 요즘 세대에 어디있대 CG좀 과하게 썼다고 뭐..새롭지아는가?애정 드라마 넘치는세대에드라마있어서 감사해야되..매일 사랑 이야기보다.이렇게 흥미진진한 드라마 10년에 한번꼴이야.그러니 욕하지들말고 잼있게 봅시다.얼마잼있어!,1
어디서 본듯한소재?였지만 당시에 꽤 재미있게본 드라마,1
나는 도대체 이게 왜 5점대인지 이해가 안간다. 이건진짜 개명작인데...인간의 욕망이 낳은 광기가 어디까지 갈수있는지를 산을 통해 잘나타낸 영화라고 생각한다.,1
어디서 들어 본 줄거리이긴 하지만 기대안하고 봐서 그런지 재미있었음...,1
어린시절이 그리울때면 가장 먼저 생각나는 영화네요아빠어디가에서 애들이 보물찾는것도 이거 패러디지 싶음 뺀질이 형역의 배우가 올드보이 리메이크 주인공으로 나온다고하니 기대됨,1
너무 잼 있어서 보고 또 봤던 기억이나네요장국영은 이세상에 없고 왕조현은 어디론가 사라져 버려서 지금은 볼수없지많 원조 천녀유혼으로 다시보게 되니 반갑네요,1
이게왜 영화..? 인진 모르겠지만 내친구의집은 어디인가 화이팅!♥,1
포스터.... 웃음의 지뢰밭? 완전 싸이코패스네 - -;; 미친 이게 어디가 웃기다는거여 미친놈....,1
이 영화 어디서 구할때 없나? 어렸을때 정말 잼있게 밨었는데..,1
"영화에 대해서 비평이많은것같은데, 내 기준으로 이영화 정말 참신하다고 느꼈다.. 이런영화 또 어디있을까 하고 찾게만드는 묘한 매력이있음.",1
다시 보고 싶어서 15년만에 검색해보는... 하지만 어디서 구할 수 있을까...,1
겁나 잼잇다....촬영장소는 어디야.ㅋㅋ,1
보고싶은데 어디서 구해요?/ㅜ,1
컬트의 대가 린치다운 작품! 현실과 꿈의 경계는 어디인가? 해석은 감상자에게...,1
이 영화는 도대체 어디서 볼 수 있나요? ㅠ,1
이 영화 어디서 구할 수 있을까요?,1
어디서 볼 수 있나요? 상영작이라고 뜨는데 볼 수 있는 영화관이 없네요.,1
20대초에본영화 어디선가 이음악이 나오면 이영화가 생각남 슬프고도 아름다운영화,1
전미선은 어디다 붙여놔도 연기소화를 다 한다...본인에 맞게-,1
어디로 갈껀데? 가면서 생각하지 뭐..,1
도대체 이영화는 어디가면 볼수 있나요? 다시 한번 보고 싶다,1
멋진 대사들로 가득찬 영화. 이토록 모든 사람들이 사랑할만한 요소들만 고루 모아논 영화가 어디에 있을까.,1
누구나 요리를 할 수 있다.아무나 위대한 요리사는 될 수 없다.그러나 요리사는 어디에서든 나올 수 있다.,1
"우연히 무료영화 라서 그냥 봤다. 재밌다. 걍 재밌다. 인간의 본성이 나타나는 그곳...탈출한 1인 나가보니 온통 폐허다...살 곳이없다,..어디에도..핵전쟁의 최후가 그러려니..끔찍하다!!!",1
한 10년전쯤에 이영화가 등장했더라면 참으로 좋을뻔 한 영화다. 어디에선과 보는듯한 전개와 결말이다. 그게 조금 아쉽다. 영화 자체는 나쁘지 않다.,1
근육덩어리 남성의 임신체험기 ㅎㅎ 대체 아기를 어디로 낳은거야~,1
쓰레기 소재? 어디 쓰레기소재 하나라도 안쓴 범죄 스릴러 액션 영화 있나,1
요즘 어디서 볼수 있어요?찾고 있는데 쉽지 않네요,1
"어디선가 본듯한 흔한 인물이 아닌 심도 있는 인물 설정이 돋보인다.불안한 심리를 가진 두명의 주인공의 아슬아슬 줄타기사랑. 그리고 그 끝. '인간중독' 마지막 장면을 보고 제목이 이해됐다. 따뜻한 봄볕 아래 강렬하게 중독되고 싶다, 그 누군가에게.",1
다운받아보고 싶은데 어디 받을때가 없을가요?,1
"ㅋㅋㅋ평점남기는 인간들 대단하다.지들이 전문비평가인줄 알고 평가 남기고, 난리났네. 니들 도대체 어디소속이냐. 민방이출신 평론가냐 ㅋㅋㅋ? 걍 보고 잼있어여 잼없어여 정도로 끝내라좀 니가 마우스로 띄엄 띄엄보는수준이라 잼없고. 딴님들은잼있어요~",1
졸 재밌어요~출연진들부터 대박인데ㅠ조영이다니ㅠ시청률은 어디서 집계하는건가요?저조한 시청률 말도 안돼ㅠ드라마 너무 좋아요!종영 노우!,1
임형주님 능력은 어디까지 인가요?10점 만점에 10점만 드릴 수 있다는게 무척이나 아쉽네요..시놉 배은 감독 연출 모두 좋았습니다^^,1
자신의 부끄러운 역사를 이리 담담하게 돌아볼 수 있는 독일인의 성숙된 역사의식이 일본과 비교된다. 그러네 어디서 개봉한 거요?,1
"어디가 감히 평점이 7점이야 박신혜님 나왓으면 적어도 9점은 드려야지,",1
"진짜 대박이다!!!! 기가막히다!! 연출,촬영, 편집, 연기, 미술 모두 다 너무나 훌륭하다. 갱 영화중에 단연코 제일이라 말할수 있을것같다!!!! 어디서 날아올지 모르는 총알에 2시간내내 완전 스릴감 넘치게 봤다. 대박강추!!",1
이번 블랙박스편 너무 재미있게 봤네요.블랙박스 구매할때 참고하면될듯.걍 회사이름도 얘기하지. MD가 어디꺼에요? 제일 좋은것같던데..,1
야 나 총장이야 문열어!! 어디 대학 총장이레?? ㅋㅋ,1
세금이 어디로 줄줄 세는지도 몰랐던 순진한 국민들 데리고 논거지...ㅋ 아직도 줄줄 세는 중...,1
이영화어디서 볼수있나요?,1
다시 봐야겠어요 어디서 찾나;;;,1
도대체 왕가위의 끝은 어디인가?,1
비둘기여 어디 있느냐? 싹쓸이가 무엇인지 보여준다!!!,1
사람 사는 곳은 어디나 똑같다. 미국이나 한국이나 시골이나 도시나 부자나 가난한 자나. 등장인물들의 마음씨가 아름답다. 잔잔하고 흐뭇한 영화,1
다운어디서받나여,1
"이 나라의 제노포비아, 과연 어디까지 가고 있는지?",1
이 영화...어디서 볼수있나요 ㅠㅠ진짜 보고싶은데 미치겠네...제발 연락좀해주세요,1
이영화 어디서 보나요?,1
이 영화 어디서 볼수있죠?,1
지금쯤 어디선가 잘 지내고 있는 그녀와 첫테이트날 극장 맨앞줄에서 봤던 영화다 첫테이트의 설레임과 떨림으로 내용이 전혀 기억이 나질않아 최근에 다시봤던 영화...대작은 아니지만 꽤 재밌네요ㅎ,1
예쁜영상 사람사는문제 어디서나 다 똑같은듯 ㅎㅎ,1
또보고 싶은데 어디서 보죠???,1
이거 너무 보고 싶은데..ㅠㅠ 어디서 찾나,1
홍수현은 어디서 뭘하지.이 드라마를 본 후 기억나는건 연기 제대로 했던 홍수현뿐.,1
츄리링입은 저격수 포스가 개쩔죠잉 근데 저 츄리링 어디서파나여?,1
아니 도대체 이거 어디서함 보려는데 찾을수가없네 극장상영끝낫나요??? 아니면 어디극장만하나요????,1
